begin	e-	H2	=>	e-	H2	// Phelps, typ reakce = elastic
	 3.556480E+00  0.000000E+00
	 4.094915E+00  0.000000E+00
	 4.714866E+00  0.000000E+00
	 5.428675E+00  0.000000E+00
	 6.250552E+00  0.000000E+00
	 7.196857E+00  0.000000E+00
	 8.286428E+00  0.000000E+00
	 9.540955E+00  0.000000E+00
	 1.098541E+01  0.000000E+00
	 1.264855E+01  0.000000E+00
	 1.456348E+01  0.000000E+00
	 1.676833E+01  9.798766E-20
	 1.930698E+01  4.576019E-19
	 2.222996E+01  1.404086E-18
	 2.559548E+01  3.130622E-18
	 2.947052E+01  5.496759E-18
	 3.393222E+01  8.096271E-18
	 3.906940E+01  1.050544E-17
	 4.498433E+01  1.246268E-17
	 5.179475E+01  1.389357E-17
	 5.963623E+01  1.484572E-17
	 6.866488E+01  1.541379E-17
	 7.906043E+01  1.569047E-17
	 9.102982E+01  1.574538E-17
	 1.048113E+02  1.562192E-17
	 1.206793E+02  1.534284E-17
	 1.389495E+02  1.491848E-17
	 1.599859E+02  1.435498E-17
	 1.842070E+02  1.366065E-17
	 2.120951E+02  1.285000E-17
	 2.442053E+02  1.194516E-17
	 2.811769E+02  1.097489E-17
	 3.237458E+02  9.971919E-18
	 3.727594E+02  8.969408E-18
	 4.291934E+02  7.997531E-18
	 4.941713E+02  7.080883E-18
	 5.689866E+02  6.237062E-18
	 6.551286E+02  5.476442E-18
	 7.543120E+02  4.802880E-18
	 8.685114E+02  4.214990E-18
	 1.000000E+03  3.707611E-18
end

begin	e-	H3+	=>	H	H	H		// hydhel 
0	0
0.0001	5.69293253891501E-012
0.0002	2.5653790421547E-012
0.0003	1.60933551162017E-012
0.0004	1.15602452425703E-012
0.0005	8.94376815082643E-013
0.0006	7.25207187171856E-013
0.0007	6.07397907525863E-013
0.0008	5.20933818638055E-013
0.0009	4.54943172303136E-013
0.001	4.03028759170817E-013
0.002	1.81614927824084E-013
0.003	1.13932229111119E-013
0.004	8.1840268859244E-014
0.005	6.33170295888669E-014
0.006	5.13407370963394E-014
0.007	4.30004788076681E-014
0.008	3.68792900847942E-014
0.009	3.22075100966352E-014
0.01	2.8532251104055E-014
0.02	1.2857352253429E-014
0.03	8.06578413047042E-015
0.04	5.79384733317662E-015
0.05	4.48250241771641E-015
0.06	3.63464583945278E-015
0.07	3.04420076983881E-015
0.08	2.61085379466098E-015
0.09	2.28011709984224E-015
0.1	2.01992868881054E-015
2.50E-001		2.26900840864499E-015
3.75E-001		1.57207126812894E-015
5.00E-001		1.21171856464175E-015
6.25E-001		9.9014202198135E-016
7.50E-001		8.3953322221029E-016
8.75E-001		7.30214669701517E-016
1.00E+000		6.4709406730413E-016
1.13E+000		5.81666446121516E-016
1.25E+000		5.28765545819577E-016
1.38E+000		4.85067823058463E-016
1.50E+000		4.48335928200795E-016
1.63E+000		4.1700722859268E-016
1.75E+000		3.89956541403459E-016
1.88E+000		3.66352596575699E-016
2.00E+000		3.45567645952302E-016
2.13E+000		3.27118565304332E-016
2.25E+000		3.10627333291816E-016
2.38E+000		2.95793826188672E-016
2.50E+000		2.82376665406288E-016
2.63E+000		2.70179463515137E-016
2.75E+000		2.59040770439812E-016
2.88E+000		2.48826606513942E-016
3.00E+000		2.39424836561425E-016
3.13E+000		2.30740875483987E-016
3.25E+000		2.22694371052096E-016
3.38E+000		2.1521661352281E-016
3.50E+000		2.08248492522693E-016
3.63E+000		2.01738870664984E-016
3.75E+000		1.95643277822926E-016
3.88E+000		1.89922854520679E-016
4.00E+000		1.84543490603293E-016
4.13E+000		1.7947511826341E-016
4.25E+000		1.74691128030937E-016
4.38E+000		1.70167883432472E-016
4.50E+000		1.65884315368973E-016
4.63E+000		1.61821581314705E-016
4.75E+000		1.57962777543408E-016
4.88E+000		1.54292694981223E-016
5.00E+000		1.50797611146121E-016
5.13E+000		1.47465112088916E-016
5.25E+000		1.44283939397767E-016
5.38E+000		1.41243858236805E-016
5.50E+000		1.3833554311427E-016
5.63E+000		1.3555047865668E-016
5.75E+000		1.32880873134158E-016
5.88E+000		1.30319582861523E-016
6.00E+000		1.27860045909128E-016
6.13E+000		1.25496223810154E-016
6.25E+000		1.23222550158981E-016
6.38E+000		1.21033885166769E-016
6.50E+000		1.18925475382423E-016
6.63E+000		1.16892917905378E-016
6.75E+000		1.1493212851531E-016
6.88E+000		1.13039313226589E-016
7.00E+000		1.11210942844808E-016
7.13E+000		1.09443730161423E-016
7.25E+000		1.07734609472167E-016
7.38E+000		1.06080718147024E-016
7.50E+000		1.04479380015514E-016
